,bagni,locali,piano,prezzo(€),superficie
3505,3.0,4.0,0.5,439000,120.0
3506,2.0,5.5,2.0,1390000,285.0
3507,2.0,3.0,0.5,269000,100.0
3508,1.0,3.0,1.0,199000,88.0
3509,2.0,4.0,10.0,750000,170.0
3510,2.0,5.0,2.0,475000,160.0
3511,1.0,3.0,7.0,520000,100.0
3512,2.0,3.0,1.0,620000,98.0
3513,2.0,3.0,1.0,340000,105.0
3514,1.0,2.0,0.5,190000,57.0
3515,2.0,4.0,3.0,295000,92.0
3516,2.0,4.0,8.0,850000,159.0
3517,1.0,2.0,2.0,219000,55.0
3518,2.0,5.5,5.0,950000,224.0
3519,2.0,4.0,1.0,295000,120.0
3520,2.0,3.0,1.0,339000,100.0
3521,1.0,3.0,0.0,215000,65.0
3522,2.0,5.0,0.5,430000,110.0
3523,1.0,3.0,1.0,310000,100.0
3524,1.0,2.0,1.0,260000,64.0
3525,2.0,4.0,4.0,745000,152.0
3526,1.0,3.0,0.3,198000,105.0
3527,2.0,5.0,11.5,932000,169.0
3528,2.0,4.0,0.3,530000,110.0
3529,2.0,3.0,1.0,350000,95.0
3530,2.0,3.0,5.0,270000,91.0
3531,1.0,2.0,11.5,298000,76.0
3532,1.0,3.0,6.0,319000,92.0
3533,1.0,3.0,0.5,178000,85.0
3534,2.0,3.0,1.0,180000,107.0
3535,1.0,2.0,1.0,140000,50.0
3536,1.0,2.0,4.0,249000,60.0
3537,1.0,3.0,3.0,199000,90.0
3538,1.0,2.0,3.0,320000,70.0
3539,1.0,3.0,0.5,165000,65.0
3540,1.0,3.0,0.3,149000,72.0
3541,2.0,5.5,0.3,229000,110.0
3542,2.0,3.0,0.5,250000,81.0
3543,2.0,5.0,2.0,850000,160.0
3544,3.0,5.5,11.5,1650000,327.0
3545,1.0,5.5,1.0,790000,165.0
3546,3.0,5.5,2.0,530000,177.0
3547,1.0,4.0,2.0,299000,74.0
3548,2.0,4.0,2.0,770000,137.0
3549,2.0,4.0,4.0,390000,110.0
3550,1.0,3.0,1.0,125000,50.0
3551,1.0,3.0,11.5,230000,80.0
3552,2.0,5.0,0.5,790000,169.0
3553,1.0,3.0,0.0,89000,40.0
3554,1.0,5.0,0.0,315000,120.0
3555,1.0,2.0,1.0,242000,78.0
3556,3.5,5.0,1.0,690000,130.0
3557,3.0,5.0,2.0,845000,150.0
3558,1.0,2.0,1.0,165000,53.0
3559,3.0,5.5,2.0,749000,180.0
3560,1.0,2.0,1.0,130000,40.0
3561,2.0,3.0,2.0,348000,100.0
3562,2.0,3.0,4.0,230000,105.0
3563,2.0,5.5,3.0,1340000,200.0
3564,2.0,3.0,5.0,260000,100.0
3565,2.0,2.0,1.0,270000,80.0
3566,1.0,2.0,4.0,130000,60.0
3567,2.0,3.0,1.0,450000,90.0
3568,2.0,5.5,4.0,2500000,220.0
3569,2.0,4.0,11.5,359000,130.0
3570,2.0,3.0,2.0,375000,100.0
3571,1.0,2.0,0.5,89000,65.0
3572,3.0,5.5,5.0,690000,215.0
3573,2.0,5.0,1.0,367000,185.0
3574,2.0,3.0,1.0,480000,100.0
3575,1.0,2.0,2.0,189000,80.0
3576,1.0,4.0,5.0,269000,95.0
3577,2.0,3.0,1.0,285000,80.0
3578,1.0,1.0,2.0,110000,44.0
3579,1.0,1.0,5.0,200000,45.0
3580,1.0,3.0,1.0,105000,51.0
3581,1.0,2.0,0.5,169000,55.0
3582,2.0,5.5,4.0,460000,145.0
3583,1.0,2.0,0.5,330000,71.0
3584,1.0,3.0,5.0,285000,95.0
3585,1.0,2.0,9.0,170000,60.0
3586,2.0,3.0,0.5,290000,97.0
3587,1.0,4.0,2.0,399000,100.0
3588,1.0,2.0,0.5,132000,50.0
3589,2.0,5.0,4.0,575000,135.0
3590,1.0,2.0,2.0,330000,75.0
3591,1.0,3.0,0.0,295000,90.0
3592,1.0,2.0,4.0,232000,70.0
3593,3.0,5.5,1.0,980000,235.0
3594,3.0,4.0,3.0,699000,150.0
3595,1.0,2.0,11.5,210000,75.0
3596,2.0,3.0,5.0,330000,100.0
3597,1.0,2.0,3.0,444000,88.0
3598,2.0,3.0,1.0,329000,90.0
3599,2.0,5.0,0.5,460000,156.0
3600,2.0,4.0,5.0,369000,80.0
3601,2.0,2.0,1.0,177000,70.0
3602,1.0,3.0,2.0,160000,80.0
3603,2.0,5.5,2.0,2300000,320.0
3604,2.0,5.0,4.0,599000,172.0
3605,2.0,5.0,1.0,995000,190.0
3606,2.0,4.0,2.0,900000,113.0
3607,1.0,2.0,2.0,240000,65.0
3608,1.0,3.0,2.0,135000,60.0
3609,1.0,2.0,0.5,259000,81.0
3610,1.0,3.0,1.0,345000,102.0
3611,1.0,1.0,0.5,149000,50.0
3612,2.0,3.0,0.5,480000,130.0
3613,1.0,2.0,4.0,129000,45.0
3614,1.0,2.0,0.5,135000,70.0
3615,2.0,4.0,1.0,370000,100.0
3616,1.0,2.0,2.0,299000,75.0
3617,2.0,5.5,3.0,1190000,210.0
3618,1.0,1.0,2.0,155000,35.0
3619,1.0,2.0,4.0,160000,68.0
3620,2.0,5.0,2.0,375000,150.0
3621,2.0,5.0,3.0,425000,95.0
3622,1.0,2.0,6.0,199000,57.0
3623,2.0,4.0,2.0,483000,130.0
3624,1.0,3.0,7.0,375000,90.0
3625,2.0,3.0,0.3,179000,110.0
3626,1.0,3.0,2.0,175000,85.0
3627,1.0,2.0,1.0,110000,58.0
3628,2.0,3.0,0.5,380000,110.0
3629,1.0,4.0,1.0,680000,114.0
3630,2.0,4.0,11.5,259000,118.0
3631,1.0,2.0,1.0,230000,50.0
3632,1.0,4.0,1.0,239000,85.0
3633,1.0,2.0,3.0,170000,59.0
3634,1.0,4.0,0.3,210000,90.0
3635,1.0,3.0,3.0,119000,70.0
3636,2.0,4.0,4.0,395000,115.0
3637,2.0,3.0,4.0,549000,107.0
3638,1.0,3.0,4.0,290000,108.0
3639,2.0,4.0,11.5,315000,110.0
3640,1.0,3.0,0.5,170000,73.0
3641,1.0,2.0,2.0,700000,110.0
3642,3.5,5.5,11.5,2480000,420.0
3643,1.0,2.0,2.0,125000,63.0
3644,1.0,2.0,4.0,304000,82.0
3645,2.0,4.0,2.0,650000,140.0
3646,1.0,2.0,1.0,164000,51.0
3647,2.0,3.0,2.0,550000,100.0
3648,1.0,2.0,0.5,265000,79.0
3649,2.0,4.0,4.0,650000,111.0
3650,1.0,2.0,0.5,138000,67.0
3651,2.0,3.0,3.0,259000,112.0
3652,3.0,5.0,1.0,550000,170.0
3653,2.0,5.0,6.0,560000,176.0
3654,3.5,5.5,11.5,2480000,420.0
3655,1.0,2.0,1.0,225000,80.0
3656,3.0,5.5,3.0,1380000,210.0
3657,1.0,2.0,3.0,230000,93.0
3658,2.0,2.0,0.5,83000,50.0
3659,1.0,3.0,0.0,265000,58.0
3660,1.0,3.0,2.0,152000,70.0
3661,1.0,2.0,2.0,248000,70.0
3662,1.0,2.0,2.0,159000,65.0
3663,1.0,2.0,5.0,229000,65.0
3664,2.0,3.0,0.5,159000,110.0
3665,2.0,5.5,4.0,475000,160.0
3666,3.0,5.5,0.3,600000,155.0
3667,2.0,3.0,1.0,310000,83.0
3668,1.0,4.0,2.0,269000,110.0
3669,2.0,3.0,6.0,360000,104.0
3670,3.5,5.5,4.0,1290000,300.0
3671,1.0,2.0,0.5,89000,38.0
3672,2.0,3.0,2.0,700000,108.0
3673,2.0,4.0,2.0,199000,92.0
3674,3.5,5.5,4.0,2600000,280.0
3675,3.0,5.5,3.0,685000,250.0
3676,2.0,5.0,3.0,590000,180.0
3677,1.0,2.0,1.0,215000,54.0
3678,1.0,3.0,4.0,189000,85.0
3679,1.0,3.0,0.5,179000,126.0
3680,1.0,3.0,3.0,239000,93.0
3681,2.0,4.0,11.5,315000,125.0
3682,3.0,4.0,1.0,559000,196.0
3683,1.0,3.0,0.5,159000,65.0
3684,2.0,5.0,11.5,595000,160.0
3685,2.0,4.0,3.0,650000,137.0
3686,2.0,3.0,0.5,430000,115.0
3687,2.0,3.0,4.0,490000,83.0
3688,1.0,4.0,2.0,399000,124.0
3689,2.0,3.0,1.0,499000,95.0
3690,1.0,3.0,0.5,155000,73.0
3691,3.0,4.0,0.5,650000,140.0
3692,2.0,4.0,1.0,187000,122.0
3693,1.0,2.0,6.0,140000,50.0
3694,1.0,2.0,2.0,205000,55.0
3695,3.0,5.0,1.0,780000,175.0
3696,1.0,3.0,3.0,355000,110.0
3697,1.0,3.0,5.0,349000,90.0
3698,3.0,5.0,5.0,1350000,229.0
3699,1.0,3.0,1.0,430000,121.0
3700,3.5,5.5,1.0,258000,140.0
3701,1.0,3.0,1.0,355000,85.0
3702,1.0,4.0,3.0,380000,80.0
3703,2.0,4.0,5.0,380000,106.0
3704,1.0,2.0,1.0,185000,40.0
3705,1.0,4.0,2.0,295000,90.0
3706,2.0,3.0,4.0,209000,80.0
3707,2.0,4.0,3.0,398000,110.0
3708,1.0,2.0,3.0,180000,60.0
3709,3.0,5.5,2.0,1490000,220.0
3710,2.0,4.0,3.0,645000,160.0
3711,1.0,3.0,11.5,250000,90.0
3712,1.0,3.0,11.5,360000,100.0
3713,1.0,1.0,1.0,180000,42.0
3714,3.0,5.5,1.0,1300000,353.0
3715,1.0,2.0,1.0,189000,47.0
3716,2.0,4.0,0.3,345000,110.0
3717,1.0,2.0,1.0,255000,60.0
3718,2.0,5.5,4.0,1500000,250.0
3719,1.0,2.0,1.0,195000,50.0
3720,2.0,5.0,4.0,690000,150.0
3721,1.0,2.0,0.5,180000,55.0
3722,2.0,4.0,0.5,250000,90.0
3723,2.0,5.0,0.0,449000,180.0
3724,3.0,5.0,2.0,750000,170.0
3725,1.0,2.0,3.0,470000,50.0
3726,1.0,2.0,1.0,129000,50.0
3727,1.0,2.0,1.0,169000,45.0
3728,1.0,2.0,1.0,170000,50.0
3729,1.0,3.0,2.0,285000,100.0
3730,2.0,5.0,1.0,570000,160.0
3731,3.0,5.5,2.0,760000,150.0
3732,1.0,4.0,4.0,430000,130.0
3733,2.0,4.0,3.0,665000,148.0
3734,3.0,5.5,0.5,1100000,300.0
3735,1.0,2.0,3.0,110000,55.0
3736,1.0,2.0,3.0,550000,70.0
3737,1.0,2.0,4.0,159000,60.0
3738,1.0,4.0,0.3,570000,130.0
3739,1.0,5.0,0.0,305000,175.0
3740,1.0,3.0,2.0,365000,90.0
3741,3.0,5.0,0.3,545000,155.0
3742,3.0,5.0,4.0,1250000,200.0
3743,1.0,2.0,2.0,99000,65.0
3744,2.0,2.0,2.0,449000,100.0
3745,1.0,1.0,0.0,100000,35.0
3746,2.0,4.0,2.0,520000,130.0
3747,1.0,2.0,1.0,159000,55.0
3748,1.0,3.0,3.0,210000,80.0
3749,3.0,5.0,3.0,529000,180.0
3750,1.0,3.0,1.0,280000,85.0
3751,2.0,5.0,2.0,535000,180.0
3752,1.0,2.0,0.5,99000,64.0
3753,1.0,2.0,0.5,150000,45.0
3754,1.0,2.0,0.5,200000,61.0
3755,1.0,3.0,2.0,199000,70.0
3756,2.0,4.0,0.5,310000,120.0
3757,2.0,3.0,1.0,680000,90.0
3758,2.0,4.0,0.5,469000,141.0
3759,1.0,3.0,1.0,290000,75.0
3760,1.0,1.0,0.5,35000,16.0
3761,2.0,5.0,0.5,410000,100.0
3762,1.0,1.0,0.5,210000,43.0
3763,1.0,2.0,1.0,259000,58.0
3764,2.0,3.0,11.5,527000,100.0
3765,1.0,3.0,3.0,145000,72.0
3766,2.0,4.0,0.3,295000,100.0
3767,1.0,3.0,1.0,275000,110.0
3768,1.0,3.0,8.0,250000,75.0
3769,2.0,5.0,11.5,790000,180.0
3770,1.0,1.0,3.0,198000,30.0
3771,1.0,3.0,2.0,219000,81.0
3772,1.0,3.0,2.0,140000,90.0
3773,1.0,2.0,0.5,169000,50.0
3774,2.0,3.0,4.0,299000,85.0
3775,2.0,5.5,1.0,640000,165.0
3776,1.0,2.0,1.0,159000,62.0
3777,2.0,5.0,1.0,289000,120.0
3778,2.0,5.0,2.0,785000,181.0
3779,2.0,5.0,1.0,359000,140.0
3780,2.0,3.0,2.0,275000,103.0
3781,1.0,3.0,7.0,229000,85.0
3782,1.0,2.0,2.0,145000,72.0
3783,1.0,2.0,1.0,550000,87.0
3784,1.0,2.0,0.3,175000,70.0
3785,2.0,5.5,0.5,650000,170.0
3786,2.0,3.0,1.0,230000,72.0
3787,1.0,3.0,1.0,289000,80.0
3788,1.0,2.0,1.0,155000,40.0
3789,3.0,5.5,0.5,1050000,170.0
3790,1.0,3.0,3.0,265000,70.0
3791,2.0,4.0,1.0,840000,120.0
3792,2.0,5.0,4.0,599000,172.0
3793,2.0,3.0,1.0,315000,115.0
3794,1.0,3.0,1.0,159000,80.0
3795,1.0,2.0,1.0,139000,55.0
3796,2.0,3.0,0.5,320000,127.0
3797,2.0,3.0,1.0,325000,93.0
3798,2.0,5.5,3.0,660000,170.0
3799,2.0,5.5,3.0,660000,170.0
3800,1.0,1.0,0.5,110000,31.0
3801,1.0,3.0,0.5,269000,75.0
3802,1.0,3.0,2.0,259000,90.0
3803,2.0,5.0,0.5,720000,130.0
3804,3.0,5.5,0.5,629000,135.0
3805,2.0,3.0,7.0,375000,90.0
3806,2.0,3.0,1.0,149000,60.0
3807,1.0,4.0,4.0,385000,115.0
3808,1.0,3.0,0.5,129000,65.0
3809,1.0,3.0,1.0,189000,95.0
3810,1.0,2.0,1.0,205000,55.0
3811,1.0,3.0,1.0,280000,90.0
3812,1.0,2.0,2.0,280000,55.0
3813,2.0,3.0,2.0,229000,80.0
3814,1.0,2.0,11.5,390000,65.0
3815,3.0,5.5,2.0,850000,190.0
3816,1.0,2.0,3.0,230000,66.0
3817,1.0,2.0,0.5,169000,60.0
3818,1.0,2.0,0.5,200000,56.0
3819,1.0,2.0,3.0,389000,71.0
3820,2.0,4.0,1.0,471000,143.0
3821,1.0,3.0,3.0,320000,90.0
3822,1.0,4.0,9.0,225000,65.0
3823,1.0,4.0,4.0,679000,105.0
3824,1.0,2.0,2.0,245000,60.0
3825,1.0,3.0,4.0,400000,95.0
3826,1.0,3.0,4.0,228000,85.0
3827,2.0,5.0,2.0,1400000,120.0
3828,1.0,2.0,0.5,59000,57.0
3829,2.0,3.0,3.0,270000,85.0
3830,1.0,2.0,2.0,300000,60.0
3831,2.0,4.0,1.0,539000,150.0
3832,1.0,2.0,1.0,457000,63.0
3833,1.0,3.0,1.0,188000,90.0
3834,1.0,5.0,0.5,395000,110.0
3835,1.0,1.0,1.0,59000,30.0
3836,1.0,1.0,0.5,66000,47.0
3837,2.0,4.0,3.0,295000,130.0
3838,1.0,3.0,1.0,419000,105.0
3839,1.0,3.0,3.0,185000,60.0
3840,1.0,2.0,1.0,400000,61.0
3841,1.0,3.0,2.0,210000,70.0
3842,3.0,4.0,8.0,670000,190.0
3843,1.0,2.0,2.0,185000,50.0
3844,1.0,2.0,0.5,100000,30.0
3845,1.0,1.0,2.0,110000,40.0
3846,1.0,1.0,3.0,69000,40.0
3847,1.0,2.0,2.0,91000,40.0
3848,1.0,2.0,7.0,260000,70.0
3849,1.0,2.0,8.0,235000,70.0
3850,1.0,3.0,1.0,420000,90.0
3851,2.0,4.0,1.0,419000,120.0
3852,1.0,3.0,1.0,189000,82.0
3853,1.0,3.0,7.0,195000,63.0
3854,2.0,5.0,4.0,450000,145.0
3855,1.0,2.0,0.5,205000,80.0
3856,2.0,5.0,4.0,590000,160.0
3857,2.0,4.0,0.5,625000,120.0
3858,3.0,5.5,0.3,1150000,200.0
3859,1.0,2.0,0.5,129000,40.0
3860,1.0,3.0,0.5,360000,75.0
3861,3.0,5.5,3.0,1250000,190.0
3862,2.0,4.0,2.0,280000,110.0
3863,1.0,1.0,0.5,245000,36.0
3864,1.0,3.0,5.0,139000,66.0
3865,2.0,5.0,2.0,470000,135.0
3866,2.0,3.0,11.5,500000,105.0
3867,1.0,3.0,5.0,280000,75.0
3868,2.0,4.0,3.0,378000,95.0
3869,2.0,3.0,0.5,295000,120.0
3870,1.0,3.0,2.0,650000,82.0
3871,3.0,5.0,6.0,1250000,235.0
3872,2.0,5.0,3.0,920000,165.0
3873,2.0,3.0,3.0,790000,80.0
3874,2.0,3.0,3.0,650000,160.0
3875,1.0,2.0,4.0,250000,90.0
3876,1.0,2.0,6.0,730000,89.0
3877,1.0,2.0,11.5,208000,70.0
3878,1.0,5.0,2.0,294066,146.0
3879,2.0,5.0,3.0,216780,114.0
3880,1.0,3.0,5.0,138750,98.0
3881,1.0,3.0,1.0,144000,77.0
3882,1.0,2.0,0.5,180750,53.0
3883,3.0,6.0,11.5,997500,267.0
3884,2.0,5.0,1.0,134400,169.0
3885,1.0,6.0,4.0,216000,116.0
3886,1.0,3.0,0.5,84000,144.0
3887,2.0,4.0,1.0,86250,97.0
3888,1.0,2.0,0.0,88500,58.0
3889,1.0,2.0,0.5,91500,53.0
3890,1.0,4.0,5.0,247500,83.0
3891,2.0,6.0,3.0,142560,110.0
3892,1.0,3.0,0.5,83850,53.0
3893,1.0,2.0,0.5,108750,61.0
3894,2.0,5.0,2.0,504000,141.0
3895,3.0,6.0,4.0,228750,118.0
3896,1.0,3.0,5.0,150000,100.0
3897,1.0,3.0,5.0,247500,93.0
3898,1.0,3.0,1.0,78000,86.0
3899,2.0,6.0,3.0,372000,163.0
3900,1.0,4.0,1.0,289000,130.0
3901,1.0,2.0,0.5,99000,60.0
3902,1.0,1.0,2.0,145000,40.0
3903,1.0,2.0,4.0,215000,76.0
3904,3.0,4.0,2.0,670000,178.0
3905,1.0,2.0,1.0,159000,73.0
3906,1.0,3.0,4.0,159000,78.0
3907,1.0,2.0,6.0,210000,67.0
3908,1.0,2.0,11.5,315000,75.0
3909,2.0,5.5,0.3,259000,131.0
3910,2.0,5.5,2.0,525000,180.0
3911,1.0,3.0,1.0,315000,100.0
3912,1.0,1.0,0.0,79000,18.0
3913,1.0,2.0,1.0,130000,49.0
3914,2.0,4.0,4.0,580000,100.0
3915,1.0,3.0,0.3,139000,65.0
3916,2.0,4.0,4.0,650000,115.0
3917,1.0,2.0,0.5,275000,70.0
3918,2.0,4.0,2.0,545000,140.0
3919,2.0,4.0,7.0,449000,136.0
3920,2.0,5.5,11.5,1150000,180.0
3921,2.0,3.0,6.0,480000,85.0
3922,3.5,4.0,1.0,1050000,180.0
3923,1.0,2.0,11.5,60000,65.0
3924,3.0,3.0,2.0,245000,114.0
3925,2.0,3.0,0.3,320000,80.0
3926,1.0,3.0,4.0,228000,85.0
3927,1.0,4.0,1.0,329000,110.0
3928,2.0,3.0,5.0,530000,96.0
3929,1.0,3.0,5.0,210000,78.0
3930,2.0,4.0,3.0,395000,115.0
3931,2.0,5.5,11.5,1380000,169.0
3932,2.0,4.0,8.0,480000,120.0
3933,2.0,4.0,0.5,240000,101.0
3934,1.0,2.0,5.0,289000,60.0
3935,1.0,4.0,1.0,419000,105.0
3936,1.0,1.0,6.0,230000,75.0
3937,3.5,5.5,3.0,2350000,400.0
3938,1.0,5.0,4.0,369000,120.0
3939,2.0,5.0,0.5,430000,121.0
3940,3.0,5.0,11.5,490000,195.0
3941,2.0,5.5,0.5,320000,130.0
3942,1.0,3.0,3.0,255000,81.0
3943,2.0,2.0,2.0,159000,89.0
3944,2.0,5.5,2.0,350000,130.0
3945,1.0,1.0,11.5,80000,56.0
3946,1.0,2.0,2.0,210000,52.0
3947,1.0,3.0,2.0,278000,70.0
3948,1.0,2.0,1.0,169000,42.0
3949,1.0,3.0,2.0,205000,90.0
3950,1.0,2.0,1.0,150000,60.0
3951,1.0,2.0,6.0,290000,65.0
3952,2.0,3.0,11.5,320000,110.0
3953,1.0,3.0,0.3,219000,80.0
3954,1.0,3.0,11.5,135000,70.0
3955,1.0,3.0,11.5,189000,75.0
3956,1.0,4.0,2.0,445000,125.0
3957,2.0,3.0,11.5,239000,75.0
3958,2.0,3.0,6.0,225000,90.0
3959,1.0,3.0,0.5,259000,90.0
3960,1.0,2.0,1.0,98000,50.0
3961,1.0,3.0,1.0,149000,90.0
3962,2.0,4.0,1.0,470000,130.0
3963,2.0,4.0,11.5,379000,115.0
3964,2.0,3.0,11.5,215000,72.0
3965,1.0,4.0,3.0,299000,110.0
3966,1.0,3.0,8.0,219000,88.0
3967,1.0,2.0,11.5,230000,65.0
3968,1.0,4.0,1.0,485000,116.0
3969,1.0,2.0,0.5,238000,65.0
3970,2.0,3.0,3.0,295000,140.0
3971,1.0,3.0,1.0,185000,85.0
3972,1.0,3.0,2.0,268000,68.0
3973,2.0,4.0,2.0,250000,97.0
3974,2.0,3.0,11.5,299000,100.0
3975,1.0,2.0,4.0,179000,65.0
3976,2.0,3.0,1.0,429000,110.0
3977,2.0,3.0,2.0,289000,120.0
3978,2.0,5.0,11.5,649000,180.0
3979,1.0,2.0,1.0,160000,50.0
3980,1.0,3.0,2.0,315000,80.0
3981,1.0,3.0,11.5,169000,90.0
3982,1.0,2.0,3.0,99000,48.0
3983,1.0,3.0,1.0,215000,75.0
3984,2.0,3.0,0.5,290000,100.0
3985,2.0,5.0,11.5,239000,135.0
3986,1.0,2.0,1.0,230000,53.0
3987,2.0,3.0,1.0,300000,73.0
3988,2.0,3.0,0.3,439000,145.0
3989,1.0,2.0,1.0,169000,62.0
3990,2.0,3.0,6.0,351000,76.0
3991,1.0,3.0,2.0,139000,73.0
3992,1.0,2.0,0.3,239000,55.0
3993,2.0,5.0,0.3,700000,140.0
3994,1.0,2.0,11.5,230000,60.0
3995,2.0,4.0,5.0,495000,135.0
3996,1.0,3.0,0.3,199000,80.0
3997,1.0,1.0,0.0,85000,25.0
3998,2.0,4.0,5.0,795000,115.0
3999,2.0,4.0,2.0,329000,135.0
4000,1.0,3.0,2.0,320000,100.0
4001,1.0,2.0,1.0,240000,50.0
4002,1.0,2.0,3.0,165000,67.0
4003,2.0,3.0,0.5,349000,100.0
4004,3.0,5.0,2.0,790000,200.0
4005,2.0,4.0,3.0,595000,105.0
4006,1.0,3.0,1.0,260000,115.0
4007,1.0,2.0,5.0,205000,50.0
4008,2.0,3.0,4.0,163000,60.0
4009,1.0,2.0,3.0,149000,65.0
4010,1.0,2.0,1.0,199000,55.0
4011,1.0,4.0,4.0,259000,95.0
4012,2.0,3.0,0.5,389000,93.0
4013,1.0,3.0,3.0,239000,96.0
4014,1.0,2.0,1.0,149000,76.0
4015,1.0,3.0,1.0,280000,110.0
4016,1.0,3.0,0.5,179000,63.0
4017,1.0,2.0,2.0,155000,60.0
4018,1.0,3.0,5.0,219000,95.0
4019,1.0,5.0,2.0,410000,110.0
4020,2.0,4.0,0.5,350000,120.0
4021,1.0,3.0,0.5,220000,75.0
4022,1.0,3.0,11.5,370000,95.0
4023,1.0,2.0,1.0,249000,70.0
4024,1.0,2.0,1.0,129000,55.0
4025,2.0,3.0,7.0,209000,92.0
4026,2.0,5.0,4.0,780000,190.0
4027,2.0,3.0,1.0,150000,95.0
4028,1.0,2.0,0.5,113000,45.0
4029,2.0,3.0,2.0,239000,113.0
4030,2.0,4.0,1.0,135000,90.0
4031,1.0,3.0,0.5,220000,98.0
4032,1.0,2.0,3.0,299000,65.0
4033,2.0,3.0,0.3,330000,133.0
4034,2.0,3.0,1.0,495000,110.0
4035,2.0,4.0,4.0,355000,120.0
4036,1.0,2.0,4.0,170000,70.0
4037,1.0,2.0,6.0,235000,75.0
4038,3.5,5.5,11.5,1100000,252.0
4039,1.0,2.0,1.0,245000,70.0
4040,1.0,3.0,1.0,380000,70.0
4041,2.0,4.0,7.0,319000,120.0
4042,1.0,2.0,0.5,69000,25.0
4043,1.0,3.0,1.0,135000,75.0
4044,1.0,3.0,1.0,199000,85.0
4045,2.0,3.0,2.0,659000,107.0
4046,2.0,4.0,3.0,850000,140.0
4047,1.0,2.0,1.0,210000,60.0
4048,2.0,3.0,1.0,269000,100.0
4049,2.0,3.0,5.0,545000,106.0
4050,2.0,4.0,4.0,289000,125.0
4051,1.0,3.0,1.0,270000,92.0
4052,3.5,5.5,1.0,900000,160.0
4053,1.0,4.0,5.0,450000,113.0
4054,2.0,3.0,0.5,270000,85.0
4055,2.0,4.0,1.0,279000,143.0
4056,3.0,5.0,1.0,679000,176.0
4057,2.0,3.0,2.0,319000,75.0
4058,2.0,5.0,2.0,420000,185.0
4059,1.0,3.0,0.3,255000,92.0
4060,2.0,3.0,11.5,299000,120.0
4061,1.0,2.0,2.0,150000,56.0
4062,2.0,4.0,6.0,635000,170.0
4063,3.0,4.0,3.0,1300000,159.0
4064,2.0,3.0,4.0,399000,80.0
4065,2.0,3.0,1.0,359000,95.0
4066,1.0,3.0,0.5,175000,63.0
4067,1.0,1.0,0.5,165000,42.0
4068,1.0,3.0,2.0,285000,100.0
4069,1.0,3.0,5.0,249000,100.0
4070,2.0,4.0,6.0,649000,160.0
4071,2.0,5.0,3.0,465000,155.0
4072,1.0,2.0,2.0,119000,60.0
4073,1.0,2.0,11.5,123000,50.0
4074,1.0,3.0,4.0,480000,105.0
4075,2.0,3.0,3.0,398000,101.0
4076,1.0,3.0,0.5,239000,94.0
4077,1.0,2.0,3.0,349000,75.0
4078,2.0,5.5,2.0,845000,207.0
4079,1.0,3.0,3.0,198000,85.0
4080,2.0,3.0,1.0,395000,110.0
4081,2.0,4.0,11.5,645000,85.0
4082,1.0,2.0,1.0,179000,55.0
4083,1.0,2.0,2.0,125000,70.0
4084,1.0,3.0,0.5,180000,70.0
4085,1.0,3.0,0.5,114000,70.0
4086,1.0,3.0,11.5,220000,85.0
4087,1.0,2.0,1.0,180000,50.0
4088,2.0,3.0,1.0,229000,95.0
4089,3.0,5.0,3.0,550000,165.0
4090,3.0,5.5,11.5,2000000,283.0
4091,1.0,2.0,2.0,267000,50.0
4092,2.0,5.0,3.0,1080000,135.0
4093,1.0,4.0,1.0,410000,130.0
4094,1.0,2.0,1.0,149000,40.0
4095,2.0,3.0,11.5,479000,130.0
4096,3.0,5.5,1.0,945000,240.0
4097,2.0,3.0,11.5,750000,110.0
4098,1.0,2.0,5.0,209000,76.0
4099,2.0,3.0,0.3,249000,86.0
4100,1.0,3.0,0.5,189000,74.0
4101,2.0,4.0,11.5,163000,100.0
4102,2.0,3.0,4.0,309000,85.0
4103,1.0,3.0,2.0,289000,100.0
4104,3.0,5.5,0.5,660000,190.0
4105,1.0,3.0,4.0,320000,100.0
4106,2.0,3.0,1.0,430000,125.0
4107,1.0,2.0,0.5,140000,58.0
4108,3.0,5.5,1.0,1150000,256.0
4109,1.0,3.0,1.0,119000,62.0
4110,1.0,2.0,1.0,179000,48.0
4111,1.0,3.0,2.0,349000,85.0
4112,2.0,5.0,11.5,498000,150.0
4113,2.0,5.0,1.0,299000,150.0
4114,1.0,3.0,3.0,179000,100.0
4115,2.0,4.0,0.5,390000,140.0
4116,1.0,3.0,6.0,349000,91.0
4117,1.0,3.0,6.0,349000,91.0
4118,1.0,4.0,5.0,550000,140.0
4119,1.0,2.0,1.0,235000,65.0
4120,2.0,5.5,1.0,650000,145.0
4121,1.0,2.0,11.5,320000,50.0
4122,1.0,3.0,1.0,219000,103.0
4123,1.0,3.0,3.0,230000,70.0
4124,2.0,3.0,1.0,495000,115.0
4125,2.0,3.0,3.0,370000,110.0
4126,1.0,3.0,0.5,169000,55.0
4127,2.0,5.0,11.5,780000,196.0
4128,1.0,3.0,0.0,190000,65.0
4129,1.0,3.0,3.0,460000,105.0
4130,1.0,2.0,3.0,850000,85.0
4131,1.0,2.0,4.0,249000,55.0
4132,1.0,2.0,1.0,220000,50.0
4133,2.0,4.0,1.0,395000,100.0
4134,1.0,4.0,3.0,430000,125.0
4135,1.0,3.0,5.0,488000,103.0
4136,1.0,3.0,2.0,179000,105.0
4137,2.0,3.0,3.0,330000,85.0
